"id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365","number_of_reviews_ltm","license"
"1148171743189917411","Entire 1 Bedroom! Garage! 100's of reviews","525145710","Smart-Suites",NULL,"Rocklea - Acacia Ridge","-27.5451608","153.011505","Entire home/apt","150","1","0",NULL,NULL,"66","165","0",NULL
"1148213148449523758","Riverview Woolstore","10440464","The Cohost",NULL,"Newstead - Bowen Hills","-27.452515370941985","153.04856821464344","Entire home/apt","279","2","1","2024-05-22","1","25","223","1",NULL
"1148234235760292951","2 Bedrooms! Wi-Fi! Garage! 100's of 5 star reviews","525145710","Smart-Suites",NULL,"Rocklea - Acacia Ridge","-27.5451608","153.011505","Entire home/apt","164","1","2","2024-05-20","2","66","165","2",NULL
"1148311697503429968","funky concrete basement 4 rent","573115755","Brendan",NULL,"Mount Gravatt","-27.53353260421371","153.07813362231775","Private room","120","2","0",NULL,NULL,"3","90","0",NULL
"1148906650040459399","Comfort is the key nice","26268429","Matthew",NULL,"Chermside","-27.387405468137068","153.02829207049402","Entire home/apt","140","1","0",NULL,NULL,"3","270","0",NULL
"1149450088419692589","Spacious & Bright Apt w Sunny Patio + Free Parking","87343299","Tiffany",NULL,"Morningside - Seven Hills","-27.468342544843537","153.06977230219962","Entire home/apt","228","3","0",NULL,NULL,"2","163","0",NULL
"1149518788394622370","Cosy North Brisbane Cottage","7598915","Katie",NULL,"Northgate - Virginia","-27.3805411365718","153.06799718062948","Entire home/apt","1200","1","0",NULL,NULL,"1","76","0",NULL
"1149633254334686779","*new* Stylish Luxury Oasis 1BR with King Bed","386076742","Nicole",NULL,"South Brisbane","-27.47249","153.01348","Entire home/apt","164","2","5","2024-06-06","5","3","201","5",NULL
"1149764670455482949","Wilston Villas -Chic 1BRM King Bed -200m to Cafes","23678865","Emma",NULL,"Wilston","-27.433817508373995","153.02331984181646","Entire home/apt","126","7","0",NULL,NULL,"2","233","0",NULL
"1149828732136709858","1 -entire 1 bedroom apartment","127654564","Max",NULL,"Nundah","-27.4019048","153.0608753","Entire home/apt","113","1","1","2024-05-20","1","10","164","1",NULL
"1150273032232013906","Paddington Palm Grove","209224206","Camilla",NULL,"Paddington - Milton","-27.4611421","152.9950398","Entire home/apt","134","2","2","2024-06-02","2","2","222","2",NULL
"1150288124275210019","Executive Home w/ Views, Dual Living & Fireplace","78924442","Lee And Bella",NULL,"Taringa","-27.495509832460307","152.98032795542946","Entire home/apt","369","1","1","2024-05-15","1","228","342","1",NULL
"1150492714048840617","Residency at 50 Carl Unit 101","576051755","Nisha",NULL,"Woolloongabba","-27.500962370598906","153.03764855756182","Entire home/apt","290","3","0",NULL,NULL,"15","285","0",NULL
"1150532489069301989","KozyGuru | Fortitude Valley | 2 BED Apt+Parking","35345357","Megan",NULL,"Fortitude Valley","-27.4556","153.03104","Entire home/apt","160","2","1","2024-05-30","1","21","49","1",NULL
"1150568557944470192","Residency at 50 Carl Unit 201","576051755","Nisha",NULL,"Woolloongabba","-27.500311960815363","153.037658782903","Entire home/apt","328","3","0",NULL,NULL,"15","261","0",NULL
"1150572375246254467","Residency at 50 Carl Unit 202","576051755","Nisha",NULL,"Woolloongabba","-27.499780744892306","153.0385104130914","Entire home/apt","500","3","0",NULL,NULL,"15","249","0",NULL
"1150574012197014985","Residency at 50 Carl Unit 203","576051755","Nisha",NULL,"Woolloongabba","-27.501028384624295","153.03686193852732","Entire home/apt","410","3","0",NULL,NULL,"15","256","0",NULL
"1150576303230259436","Residency at 50 Carl Unit 204","576051755","Nisha",NULL,"Woolloongabba","-27.499445595107577","153.03689559027276","Entire home/apt","328","3","0",NULL,NULL,"15","257","0",NULL
"1150578259034895526","Residency at 50 Carl Unit 205","576051755","Nisha",NULL,"Woolloongabba","-27.50096","153.03833","Entire home/apt","256","3","0",NULL,NULL,"15","261","0",NULL
"1150587153610083456","Residency at 50 Carl Unit 301","576051755","Nisha",NULL,"Woolloongabba","-27.500483901260413","153.03827201124014","Entire home/apt","410","3","0",NULL,NULL,"15","261","0",NULL
"1150589123186033642","Residency at 50 Carl Unit 302","576051755","Nisha",NULL,"Woolloongabba","-27.500352002107935","153.03816013365014","Entire home/apt","500","3","0",NULL,NULL,"15","260","0",NULL
"1150591267949077414","Residency at 50 Carl Unit 303","576051755","Nisha",NULL,"Woolloongabba","-27.50061044205777","153.03868226661425","Entire home/apt","400","3","0",NULL,NULL,"15","257","0",NULL
"1150592978385709917","Residency at 50 Carl Unit 304","576051755","Nisha",NULL,"Woolloongabba","-27.50107231913347","153.03715148724956","Entire home/apt","328","3","0",NULL,NULL,"15","261","0",NULL
"1150595084680889805","Residency at 50 Carl Unit 305","576051755","Nisha",NULL,"Woolloongabba","-27.500744943692464","153.03870492475698","Entire home/apt","320","3","0",NULL,NULL,"15","261","0",NULL
"1150955907904399515","Lovely 2-Bed by Oxenham Park, Transport & Shops","279001183","MadeComfy",NULL,"Nundah","-27.40516087489864","153.0649394460954","Entire home/apt","191","3","2","2024-06-06","2","93","350","2",NULL
"1151023414735321539","Luxury Peppers Retreat with Infinity Pool & Cinema","537963586","Daisy",NULL,"Fortitude Valley","-27.455508319977692","153.0307781631825","Entire home/apt","173","1","0",NULL,NULL,"16","360","0",NULL
"1151031916770976764","Marlin Lodge","30558520","Paula",NULL,"Moreton Island","-27.1792193","153.3754206","Entire home/apt","480","1","0",NULL,NULL,"28","211","0",NULL
"1151160692823541817","Queenslander w/ large and comfy Patio/ family Home","97177917","Olivia",NULL,"Coorparoo","-27.50392008006026","153.05828217629255","Entire home/apt","853","2","2","2024-05-13","2","81","75","2",NULL
"1151258659011027612","Gardenside apartment in the heart of Brisbane city","529978341","Ryder",NULL,"Brisbane City","-27.47269539109671","153.02923726317832","Entire home/apt","237","2","1","2024-06-04","1","9","345","1",NULL
"1151282308285028804","Luxury River Views- Skytower L53","138131535","Heather",NULL,"Brisbane City","-27.472733297170535","153.02812645398413","Entire home/apt","307","2","0",NULL,NULL,"2","186","0",NULL
"1151288637259121321","Beautiful Modern 3 Bed Family Suite Sleeps 6","47870729","Chewe",NULL,"Ascot","-27.4311743","153.0776352","Entire home/apt","274","2","0",NULL,NULL,"1","243","0",NULL
"1151751158226072531","Room 1","373857304","Negin",NULL,"Pallara - Willawong","-27.60989784057604","153.01609903027378","Private room","150","7","0",NULL,NULL,"1","17","0",NULL
"1151889570900785885","City Views & Cozy Vibes in St Lucia with Ash","37762653","Ash",NULL,"St Lucia","-27.49616360869992","152.9926176785765","Private room","110","2","3","2024-06-02","3","1","320","3",NULL
"1151895794389597733","Cosy room with own bathroom in Eight miles Plains","574973608","Aman",NULL,"Eight Mile Plains","-27.57687838670486","153.08791019982186","Private room","84","1","1","2024-05-20","1","3","260","1",NULL
"1151928805103177249","Master Bedroom - Kangaroo Point","41659398","Julie",NULL,"Kangaroo Point","-27.4763707","153.0377255","Private room","95","2","1","2024-05-12","1","1","246","1",NULL
"1152025612878330195","Room in Upper Mount Gravatt","129975669","Harry",NULL,"Upper Mount Gravatt","-27.555926080258107","153.08340534707855","Private room","65","3","0",NULL,NULL,"2","268","0",NULL
"1152075367918417366","Cozy spacious 2BR with free parking, pool, gym,bbq","529978341","Ryder",NULL,"Brisbane City","-27.47266348503955","153.02757730005925","Entire home/apt","233","2","0",NULL,NULL,"9","345","0",NULL
"1152313472794472772","Large room in Upper Mt Gravatt","129975669","Harry",NULL,"Upper Mount Gravatt","-27.55403","153.08218","Private room","75","3","1","2024-05-19","1","2","179","1",NULL
"1152384868016563046","Central South Bank 2BR Apt w/ HUGE Balcony & Pool","78924442","Lee And Bella",NULL,"South Brisbane","-27.481771192270287","153.01921786510118","Entire home/apt","203","1","0",NULL,NULL,"228","298","0",NULL
"1152401191453937952","Nice house, nice neighbourhood","29346492","Esfandiar",NULL,"West End","-27.4806195","153.01344","Private room","72","14","0",NULL,NULL,"1","156","0",NULL
"1152425433489935340","Cosy 2-Bed with Alfresco Dining by Bill Cash Park","279001183","MadeComfy",NULL,"Cannon Hill","-27.466786004959836","153.08859940195137","Entire home/apt","196","3","1","2024-05-23","1","93","315","1",NULL
"1152432569292049858","Modern room with own bathroom  Eight miles plains","574973608","Aman",NULL,"Eight Mile Plains","-27.578009","153.087378","Private room","78","1","1","2024-05-18","1","3","269","1",NULL
"1152504221619775549","Pet friendly family home","109604317","John",NULL,"Nudgee - Banyo","-27.3634","153.08957","Entire home/apt","280","3","0",NULL,NULL,"1","184","0",NULL
"1152538746744129227","Sleek 1-Bed Apartment With Rooftop Pool","279001183","MadeComfy",NULL,"Fortitude Valley","-27.455673884042263","153.03250329066265","Entire home/apt","169","3","1","2024-05-18","1","93","362","1",NULL
"1152612358659510299","Executive Apartment in Nundah","18635539","Jemi",NULL,"Nundah","-27.399209544837305","153.06296259261663","Entire home/apt","166","1","0",NULL,NULL,"5","359","0",NULL
"1153062764546961945","Luxury 2-Bed Penthouse with Rooftop and Parking","279001183","MadeComfy",NULL,"South Brisbane","-27.480095349742008","153.01498899680084","Entire home/apt","240","3","0",NULL,NULL,"93","333","0",NULL
"1153170533788930495","Room in Highgate Hill","576558282","Paloma",NULL,"Highgate Hill","-27.48923672215336","153.01849444099764","Private room","71","2","0",NULL,NULL,"1","156","0",NULL
"1153214085066606095","Walk to James St ~ Luxe Apt w/ Parking, Gym & Pool","78924442","Lee And Bella",NULL,"Fortitude Valley","-27.45504598450704","153.04119583393103","Entire home/apt","206","1","0",NULL,NULL,"228","252","0",NULL
"1153217716054039451","Modern Clean Apartment","309639996","Melanie",NULL,"West End","-27.4808141","153.009644","Entire home/apt","170","1","0",NULL,NULL,"1","227","0",NULL
"1153266119320145873","Cityview 4 Beds/2 Carparks/pool at South Bank","492088766","Sophie",NULL,"South Brisbane","-27.474256062955668","153.0141755174387","Entire home/apt","384","2","1","2024-05-18","1","9","58","1",NULL
"1153274967436955167","Beautiful Parkside Apartment","1730330","Debbie",NULL,"Kedron - Gordon Park","-27.395211698804204","153.0301539173192","Private room","100","1","0",NULL,NULL,"1","252","0",NULL
"1153306256971172178","Tranquil Retreat - Spacious Home with Pool","205431023","AirKeeper",NULL,"Bridgeman Downs","-27.36021092112765","152.99080759915378","Entire home/apt","282","2","2","2024-05-22","2","23","289","2",NULL
"1153440878486717010","Exquisite Studio @ Chermside","174545000","Fion",NULL,"Chermside","-27.385250402754465","153.03616175808608","Entire home/apt","86","1","2","2024-05-23","2","6","77","2",NULL
"1153784467284998268","Home away from home","202448638","Rene",NULL,"Bridgeman Downs","-27.33299264050343","153.00317211074943","Private room","87","1","1","2024-05-20","1","3","238","1",NULL
"1153846779068624573","BowenHills*2B1B*apt*Free Parking Walk to Royal ICC","156744318","Jason",NULL,"Newstead - Bowen Hills","-27.451676917163816","153.03448114315864","Entire home/apt","214","1","3","2024-05-26","3","3","44","3",NULL
"1153945331527472678","South Brisbane Gem: Comfortable 1BR Hideaway","482165605","Dan",NULL,"South Brisbane","-27.475775999310713","153.01515389893416","Entire home/apt","143","2","1","2024-05-19","1","13","308","1",NULL
"1154054836477754748","our house your house!","418366564","Andres Felipe",NULL,"Windsor","-27.435392078490263","153.0265386608253","Private room","70","1","1","2024-05-17","1","1","86","1",NULL
"1154151591929843358","Welcome","244836783","Irena",NULL,"Eight Mile Plains","-27.586700931071896","153.08706044023396","Private room","120","1","0",NULL,NULL,"1","270","0",NULL
"1154157206543168005","Modern apartment - Brisbane city","398196065","Hannah",NULL,"Brisbane City","-27.471312984054737","153.0292425270975","Entire home/apt","167","1","7","2024-06-05","7","1","1","7",NULL
"1154172830332443551","Paddo House","576959302","Crystal",NULL,"Paddington - Milton","-27.463684280470417","153.00806405682195","Private room","75","1","1","2024-05-19","1","1","267","1",NULL
"1154747627815560882","Family friendly luxury home","5027710","Mattina",NULL,"Alderley","-27.42778733489169","152.99955502152443","Private room","160","2","0",NULL,NULL,"1","270","0",NULL
"1154779466799146065","Perfect for magic round","52706107","James",NULL,"Bulimba","-27.4516032","153.0585216","Entire home/apt","1200","1","0",NULL,NULL,"1","270","0",NULL
"1154787083711203127","Luxury Newstead Retreat w/ Pool, Spa & Gym","537963586","Daisy",NULL,"Newstead - Bowen Hills","-27.4501533","153.0454262","Entire home/apt","175","1","1","2024-06-04","1","16","261","1",NULL
"1154859823271310355","Sweet home by Elena.","561783203","Elena",NULL,"Upper Mount Gravatt","-27.55572184254485","153.08951364936271","Entire home/apt","193","1","2","2024-06-01","2","1","350","2",NULL
"1154882490498438505","Private room in share apartment","100371152","Fahad",NULL,"Brisbane City","-27.47297","153.02844","Private room","100","2","2","2024-06-04","2","1","46","2",NULL
"1155446861417414222","Modern 2BR Apartment in Vibrant Brisbane","523555516","Julius",NULL,"Greenslopes","-27.4986784753337","153.04382373914794","Entire home/apt","175","1","1","2024-05-19","1","2","338","1",NULL
"1155486052998905948","Room for rent in Lutwych","544507751","Samsun",NULL,"Wooloowin - Lutwyche","-27.41867","153.0338616","Private room","65","1","1","2024-05-18","1","2","234","1",NULL
"1155489536103767960","Spacious Riverside Apt w Views, Car Park & Pool","78924442","Lee And Bella",NULL,"Hamilton (Qld)","-27.438679639153467","153.06641772299167","Entire home/apt","171","1","0",NULL,NULL,"228","334","0",NULL
"1156029311819911034","High Ceiling 2BR in City","19887042","Tiffany",NULL,"Spring Hill","-27.46201963499213","153.0297206037097","Entire home/apt","161","1","0",NULL,NULL,"1","219","0",NULL
"1156075350900205321","Room in Wynnum","544507751","Samsun",NULL,"Wynnum","-27.4360831","153.170191","Private room","60","1","0",NULL,NULL,"2","270","0",NULL
"1156092823223312326","Fresh New 1BR APT IN City","577436623","Jiameng",NULL,"Fortitude Valley","-27.46132","153.03153","Entire home/apt","113","1","0",NULL,NULL,"1","166","0",NULL
"1156099380542885178","Modern Cozy Cottage in Macgregor -3","576195804","Hao Qing",NULL,"Macgregor (Qld)","-27.5639738","153.0664763","Entire home/apt","183","2","0",NULL,NULL,"2","241","0",NULL
"1156111984929974224","Family Cottage Near Westfield - 39","576195804","Hao Qing",NULL,"Upper Mount Gravatt","-27.5580319","153.0762321","Entire home/apt","196","2","0",NULL,NULL,"2","240","0",NULL
"1156119335912445191","Ensuite in the Heart of the City","24128672","Samaneh",NULL,"East Brisbane","-27.481659486412504","153.04314401734547","Private room","182","1","0",NULL,NULL,"1","270","0",NULL
"1156124379940531420","Studio Unit and Private Backyard","577258511","Elrica",NULL,"Mount Gravatt","-27.53907432251272","153.08601590477457","Entire home/apt","141","2","0",NULL,NULL,"4","360","0",NULL
"1156386916702371022","Hana's cozy house, 3min to train station","576432062","Thuy Hanh",NULL,"Paddington - Milton","-27.4688683","153.0063527","Entire home/apt","250","1","0",NULL,NULL,"1","261","0",NULL
"1156673482350411656","Close to Brisbane CBD - large stylish comfy home","22905949","Lauren",NULL,"Alderley","-27.418120075069144","153.00544197108746","Entire home/apt","216","1","2","2024-05-31","2","1","83","2",NULL
"1156838083415387445","Bright & Central 2BR Apt w/ King Bed, Pool & Wi-Fi","78924442","Lee And Bella",NULL,"Fortitude Valley","-27.45217858152922","153.0403598217396","Entire home/apt","170","1","1","2024-05-24","1","228","356","1",NULL
